date,headline,short_description,category,link,authors,company,source_file
2016-02-26,Rival Phone Makers Reluctant To Support Apple In FBI Battle,Only one Asian phone company has publicly backed Apple in its fight with FBI.,TECH,https://www.huffingtonpost.com/entry/apples-rivals-keep-low-profile_us_56d082b5e4b03260bf7693b4,"Himank Sharma and Aradhana Aravindan, Reuters",Apple,data_2016.json
2016-02-25,Apple Is Said To Be Working On An iPhone Even It Can’t Hack,WASHINGTON — Apple engineers have already begun developing new security measures that would make it impossible for the government,TECH,https://www.huffingtonpost.comhttp://www.nytimes.com/2016/02/25/technology/apple-is-said-to-be-working-on-an-iphone-even-it-cant-hack.html,,Apple,data_2016.json
2016-02-25,Apple Submits Brief Opposing U.S. Government's 'Unprecedented' iPhone Request,The tech giant argued that the government's request violates the company's First Amendment rights.,TECH,https://www.huffingtonpost.com/entry/apple-submits-brief-opposing-us-governments-unprecedented-iphone-request_us_56cf5f90e4b0871f60ea9a71,,Apple,data_2016.json
2016-02-24,"Apple, the FBI, and Security - Stratechery by Ben Thompson",To lower the bar when it comes to defense is to give up one of the United States’ biggest strategic advantages.,TECH,https://www.huffingtonpost.comhttps://stratechery.com/2016/apple-the-fbi-and-security/,,Apple,data_2016.json
2016-02-24,Democrats More Likely To Support Apple In Fight For iPhone Privacy,Support is especially strong among young people.,TECH,https://www.huffingtonpost.com/entry/democrats-more-likely-to-support-apple_us_56cdd0dbe4b041136f18f877,"Jim Finkle, Reuters",Apple,data_2016.json
2016-02-22,Apple's Plan To Help Break Standoff With FBI,The call comes one week after Apple refused to help the FBI unlock an iPhone tied to a terror case.,TECH,https://www.huffingtonpost.com/entry/apple-commission-data-privacy_us_56cb1827e4b0ec6725e324c9,"Dustin Volz and Abhirup Roy, Reuters",Apple,data_2016.json
2016-02-22,Most Americans Don't Support Apple In Its Fight With FBI,According to two new polls.,TECH,https://www.huffingtonpost.com/entry/most-americans-dont-support-apple-in-its-fight-with-fbi_us_56cb2adbe4b041136f178fa4,Casey Williams,Apple,data_2016.json
2016-02-21,Apple Sees Value in Its Stand to Protect Security,If Apple accedes to American law enforcement demands for opening the iPhone in the San Bernardino case and Beijing asks for,TECH,https://www.huffingtonpost.comhttp://www.nytimes.com/2016/02/21/technology/apple-sees-value-in-privacy-vow.html,,Apple,data_2016.json
2016-02-19,These Are The Tech Companies Supporting Apple Against The FBI,"Google, Twitter and WhatsApp are among those opposing  helping the FBI hack into a terrorist's phone.",TECH,https://www.huffingtonpost.com/entry/tech-companies-apple-fbi_us_56c660f2e4b0928f5a6b6bbe,Michael McLaughlin,Apple,data_2016.json
2016-02-19,"Apple, FBI Battle Escalates As Justice Department Demands San Bernardino Terrorist's iPhone Be Unlocked",The Justice Department said Apple’s refusal to help unlock the phone was just a marketing strategy.,TECH,https://www.huffingtonpost.com/entry/us-apple-san-bernadino_us_56c7755de4b0928f5a6bcd29,,Apple,data_2016.json
2016-02-18,"Apple Leads The Charge on Security, But Who Will Follow?","After boldly and publicly rejecting a federal court order to hack an iPhone on Wednesday, Apple CEO Tim Cook could reasonably",TECH,https://www.huffingtonpost.comhttps://theintercept.com/2016/02/17/apple-leads-the-charge-on-security-but-who-will-follow/,,Apple,data_2016.json
2016-02-18,Privacy Activists Rally To Apple's Defense Over FBI Data Demand,"Google's CEO also warned the request for backdoor access could set a ""troubling precedent.""",TECH,https://www.huffingtonpost.com/entry/apple-iphone-encryption-fbi_us_56c548dde4b08ffac127ae22,Nick Visser,Apple,data_2016.json
2016-02-18,Here's What The FBI Actually Asked Apple To Do,It's more complicated than it seems.,TECH,https://www.huffingtonpost.com/entry/what-fbi-asked-apple-to-do_us_56c5fe6ce4b0b40245c95494,Casey Williams,Apple,data_2016.json
2016-02-18,John McAfee Offers To Hack Terrorist's iPhone For FBI,"Look out, Apple.",TECH,https://www.huffingtonpost.com/entry/john-mcafee-fbi-iphone_us_56c62bbee4b0928f5a6b3f7f,Michael McLaughlin,Apple,data_2016.json
2016-02-17,Apple To Fight Order To Break Encryption On San Bernardino Shooter's iPhone,"""We can find no precedent for an American company being forced to expose its customers to a greater risk of attack.""",TECH,https://www.huffingtonpost.com/entry/apple-appeal-iphone-hack-san-bernardino_us_56c43f05e4b0b40245c87792,,Apple,data_2016.json
2016-02-17,Apple CEO Tim Cook Takes On The FBI For Threatening Your Data,The government wants to unlock an iPhone connected to the San Bernardino terror attack.,TECH,https://www.huffingtonpost.com/entry/apple-ceo-tim-cook-takes-on-the-fbi-over-data_us_56c4772fe4b08ffac1271288,Damon Beres,Apple,data_2016.json
2016-02-15,This Bug Can Completely Disable Your iPhone,But Apple is working on a fix.,TECH,https://www.huffingtonpost.com/entry/bricked-iphone-1970_us_56c1dc56e4b0c3c55051e315,Damon Beres,Apple,data_2016.json
2016-02-09,"Man Summons Tesla Via Apple Watch, Makes Your Car Look Like A Fossil",The future is now!,TECH,https://www.huffingtonpost.com/entry/tesla-model-s-apple-watch_us_56ba1632e4b08ffac122a943,Damon Beres,Apple,data_2016.json
2016-02-02,Microsoft Is Recalling 2.3 Million Power Cords Over Safety Concerns,"Some units have been ""overheating and emitting flames.""",TECH,https://www.huffingtonpost.com/entry/microsoft-recalled-power-cords_us_56b0d9dee4b0a1b96203c17a,,Microsoft,data_2016.json
2016-01-29,Why Email Is Microsoft's Secret Weapon,Many of the world's largest companies rely on the Microsoft Exchange Server.,TECH,https://www.huffingtonpost.com/entry/email-microsoft-secret-weapon_us_56ab7752e4b0010e80e9aee4,"Sarah McBride, Reuters",Microsoft,data_2016.json
2016-01-27,Apple's Safari Browser Is Crashing For Some Users: Report,You'll want to change your settings.,TECH,https://www.huffingtonpost.com/entry/apple-safari-crashing_us_56a8cf8fe4b0f71799287be5,,Apple,data_2016.json
2016-01-26,Now Robots Can Compare Apples To Oranges,Inventor says this fruit-sorting robot will change the food chain.,TECH,https://www.huffingtonpost.com/entry/fruit-sorting-robot_us_56a7739be4b0b87beec5ebbc,"MATTHEW STOCK, Reuters",Apple,data_2016.json
2016-01-26,"iPhone Sales Are Slowing Drastically, Analysts Say",Apple stock dropped 1.98 percent on Monday.,TECH,https://www.huffingtonpost.com/entry/iphone-sales-growth_us_56a78bb1e4b0b87beec5f8e2,"Anya George Tharakan and Supantha Mukherjee, Reuters",Apple,data_2016.json
2016-01-25,"Artificial Intelligence Is Here To Help Us, Microsoft Boss Jean-Philippe Courtois Says","""We can augment human capabilities and impact.""",TECH,https://www.huffingtonpost.com/entry/jean-philippe-courtois-artificial-intelligence_us_56a685cde4b0404eb8f28a10,Damon Beres,Microsoft,data_2016.json
2016-01-22,Google Paid Apple $1 Billion To Keep Search Bar On iPhone,Smile if you're Tim Cook.,TECH,https://www.huffingtonpost.com/entry/google-apple-iphone-search_us_56a1b7dee4b0d8cc10999603,,Apple,data_2016.json
2016-01-20,Apple's Workforce Became Slightly Less White And Male In 2015,"Apple has added almost 1,500 black employees over the last year.",TECH,https://www.huffingtonpost.com/entry/apple-workforce-diversity_us_569fc11de4b0a7026bf9d57e,,Apple,data_2016.json
2016-01-20,Cherie Blair: Apple Shouldn't 'Ignore The Power Of The Woman Consumer',Women's rights activist Cherie Blair criticized the iPhone maker.,TECH,https://www.huffingtonpost.com/entry/cherie-blair-apple_us_569fef4ce4b0d8cc10988015,Damon Beres,Apple,data_2016.json
2016-01-19,Microsoft Is Donating $1 Billion In Cloud Services To Nonprofits And Researchers,SEATTLE — Microsoft plans to give away $1 billion in cloud services to nonprofits and university researchers over the next,TECH,https://www.huffingtonpost.comhttp://bits.blogs.nytimes.com/2016/01/19/microsoft-to-donate-1-billion-in-cloud-services-to-nonprofits-and-researchers/,,Microsoft,data_2016.json
2016-01-18,Why Apple Is So Wrong To Exploit The Image Of Martin Luther King,"Maybe the company has good intentions, but its diversity record is terrible.",TECH,https://www.huffingtonpost.com/entry/apple-diversity_us_569d4c05e4b0778f46fa6387,Damon Beres,Apple,data_2016.json
2016-01-15,Apple Says It Cares About Diversity. Facts Say Otherwise.,The tech giant votes down proposal to take diversity seriously at the top.,TECH,https://www.huffingtonpost.com/entry/apple-diversity_us_56994af9e4b0b4eb759e5631,Emily Peck,Apple,data_2016.json
2016-01-13,Apple's Next iPhone Update Could Help You Get Better Sleep,It's about time!,TECH,https://www.huffingtonpost.com/entry/ios-9-night-shift_us_569664e8e4b086bc1cd601ac,Damon Beres,Apple,data_2016.json
2016-01-13,Read This Before You Buy Headphones,Apple might render them obsolete.,TECH,https://www.huffingtonpost.com/entry/iphone-7-headphone-jack_us_5696c01be4b0b4eb759d099e,Damon Beres,Apple,data_2016.json
2016-01-09,Apple Just Registered Apple.car,Let the speculation continue.,TECH,https://www.huffingtonpost.com/entry/apple-car_us_56904bd8e4b0cad15e64ee9f,,Apple,data_2016.json
2016-01-04,Microsoft's Windows 10 Is Now Running On 200 Million Devices,This may be the fastest adoption rate for any of Microsoft's operating system.,TECH,https://www.huffingtonpost.com/entry/windows-10-just-hit-a-major-milestone_us_568a9dd3e4b014efe0daf9af,,Microsoft,data_2016.json
2017-12-21,Apple Confirms It Slows Down Old iPhones As Their Batteries Age,But only in certain circumstances.,TECH,https://www.huffingtonpost.com/entry/apple-slows-down-old-iphones_us_5a3bfe71e4b0b0e5a7a09efd,Ryan Grenoble,Apple,data_2017.json
2017-12-15,Woman In China Says Colleague’s Face Was Able To Unlock Her iPhone X,"It could also be cheeky passcode training, an Apple spokesman says.",TECH,https://www.huffingtonpost.com/entry/iphone-face-recognition-double_us_5a332cbce4b0ff955ad17d50,Mary Papenfuss,Apple,data_2017.json
2017-12-11,Apple To Buy Shazam Amid Rumors It Will Phase Out iTunes Downloads,Apple says the rumors aren't true.,TECH,https://www.huffingtonpost.com/entry/apple-shazam-streaming-music-service_us_5a2ea9b3e4b0a290f052790a,Ryan Grenoble,Apple,data_2017.json
2017-11-20,Apple Black Friday Deals That Are Actually Worth Your Time And Money,The wait is over.,TECH,https://www.huffingtonpost.com/entry/apple-black-friday-deals_us_5a12fccbe4b0bfa88c1bce8d,Amanda Pena,Apple,data_2017.json
2017-10-26,"As Puerto Rico Struggles In Darkness, Tesla Brings Light To Children’s Hospital In San Juan",The company is making quick work of its promise to help restore power to the hurricane-ravaged island.,TECH,https://www.huffingtonpost.com/entry/tesla-puerto-rico-childrens-hospital_us_59f18034e4b0af27f5899818,Dominique Mosbergen,Tesla,data_2017.json
2017-09-12,Apple Launches iPhone X With Edge-To-Edge Display,"The phone features wireless charging, an infrared camera and special hardware for facial recognition.",TECH,https://www.huffingtonpost.com/entry/apple-launches-iphone-x-with-edge-to-edge-display_us_59b83047e4b02da0e13cf105,"Stephen Nellis, Reuters",Apple,data_2017.json
2017-07-31,Is AR Apple's Next Act?,"Take a deep breath. Ten years ― that’s how long it’s been since the first iPhone arrived. It launched a new era, a juggernaut",TECH,https://www.huffingtonpost.com/entry/is-ar-apples-next-act_us_597f2e23e4b06b305561d260,"Steven Rosenbaum  , ContributorTechnologist / Business Leader / Author",Apple,data_2017.json
2017-07-24,"RIP, MS Paint","Microsoft declared its beloved graphics program ""deprecated"" and said updates will cease this year.",TECH,https://www.huffingtonpost.com/entry/rip-ms-paint_us_59762480e4b0e201d576c7c9,Ryan Grenoble,Microsoft,data_2017.json
2017-06-12,Apple Rejects New Game App Featuring 'Objectionable' Pepe The Frog,Alt-right mascot doesn't make the cut for the Apple store.,TECH,https://www.huffingtonpost.com/entry/apple-rejects-pepe_us_593dfd52e4b0c5a35ca0c958,Mary Papenfuss,Apple,data_2017.json
2017-06-05,Hate Autoplay Videos? New Mac OS Will Let You Block Them On Safari.,Apple's announcement drew a cheer from the crowd at a conference Monday.,TECH,https://www.huffingtonpost.com/entry/block-autoplay-mac_us_59359afee4b0cfcda9168691,Michael McLaughlin,Apple,data_2017.json
2017-03-08,Apple Has Already Patched Many Of The WikiLeaks Exploits,"Well, that didn't take long.",TECH,https://www.huffingtonpost.com/entry/wikileaks-cia-vault-7-apple-patched-most-already_us_58c031aae4b0ed718268fc59,Ryan Grenoble,Apple,data_2017.json
2017-01-01,Is Apple Near The End Of Their Run?,Is Apple near the end of their run? Apple has become the number one trusted brand for computers and cell phones. People buy,TECH,https://www.huffingtonpost.com/entry/is-apple-near-the-end-of-their-run_us_5868acdee4b068764965c2a9,"Dominique Clare, ContributorContent Director at Midwest Communications",Apple,data_2017.json
2018-05-15,"Tesla Autopilot Was Engaged During Horrific 60 MPH Crash, Driver Tells Police",Tesla CEO Elon Musk tweeted that it's amazing the driver wasn't more seriously injured.,TECH,https://www.huffingtonpost.com/entry/autopilot-was-engaged-in-tesla-crash_us_5afa3157e4b044dfffb52c73,Mary Papenfuss,Tesla,data_2018.json
2018-05-13,Possible Autopilot Use Probed After Tesla Crashes At 60 MPH,It's not yet known if the autopilot was engaged. The car's driver suffered a broken ankle.,TECH,https://www.huffingtonpost.com/entry/tesla-with-autopilot-rams-truck_us_5af7a084e4b00d7e4c1b3cb8,Mary Papenfuss,Tesla,data_2018.json
2018-05-10,Jet Just Launched Its Own Apple Store With Some Incredible Deals,"If you’re on a time crunch to find a perfect Mother’s Day gift that’ll still arrive on time, it’s your lucky day. Amazon",TECH,https://www.huffingtonpost.com/entry/how-to-get-apple-products-for-cheap-on-jet_us_5af34c96e4b04d3b2c902786,Brittany Nims,Apple,data_2018.json
2018-05-04,Apple Watch Credited With Saving New York Man's Life,The device alerted him to an alarmingly fast heart rate.,TECH,https://www.huffingtonpost.com/entry/apple-watch-helped-save-mans-life_us_5aebe575e4b0ab5c3d63abd3,Mary Papenfuss,Apple,data_2018.json
2018-04-10,Instagram Rolls Out Focus Feature That Rivals iPhone Portrait Mode,The new feature works on some Android devices and on Apple phones back to the iPhone 6s.,TECH,https://www.huffingtonpost.com/entry/instagram-rolls-out-focus-feature-that-rivals-iphones-portrait-mode_us_5accee28e4b0a2e35480439e,Jenna Amatulli,Apple,data_2018.json
2018-03-23,"Elon Musk Pulls Tesla, SpaceX Facebook Pages In Nod To #DeleteFacebook",He also deleted his personal profile.,TECH,https://www.huffingtonpost.com/entry/elon-musk-deletes-facebook-accounts-spacex-tesla-pages_us_5ab52c26e4b0decad0499f06,Ryan Grenoble,Tesla,data_2018.json
2018-01-08,Investors Urge Apple To Tackle ‘Growing’ Evidence Of Device Addiction In Kids,"""There is no good reason why you should not address this issue proactively,"" the shareholders wrote.",TECH,https://www.huffingtonpost.com/entry/apple-investors-digital-addiction_us_5a538d4fe4b003133eca86f7,Hayley Miller,Apple,data_2018.json
2018-01-05,Apple Eyes Fix For Chip Flaw Leaving Consumers Without Secure Web Browsing,"With Safari and virtually all other popular browsers not patched, hundreds of millions of iPhone and iPad users may not have secure means of web browsing until Apple issues its patch.",TECH,https://www.huffingtonpost.com/entry/apple-spectre-meltdown-chip-flaws-unsecure-web-browsing_us_5a4f8668e4b003133ec74f2e,"Kanishka Singh and Douglas Busvine, Reuters",Apple,data_2018.json
2019-10-26,"Pentagon Gives Microsoft $10 Billion 'War Cloud' Deal, Snubbing Amazon",Early speculation of the giant government defense contract suggested it would go to Amazon.,TECH,https://www.huffpost.com/entry/pentagon-government-contract-microsoft-amazon_n_5db3b92ee4b079eb95a3d047,"Rachel Lerman, AP",Microsoft,data_2019.json
2019-02-24,Microsoft Workers Protest Use Of HoloLens Headsets For War,They say they “refuse to create technology for warfare and oppression.”,TECH,https://www.huffpost.com/entry/microsoft-workers-protest-hololens-headsets-war-reality_n_5c71f6ace4b03cfdaa55e0ee,"Matt O'Brien, AP",Microsoft,data_2019.json
2019-02-09,Apple To Pay Teen Who Uncovered FaceTime Eavesdropping Bug,"14-year-old Grant Thompson's family will be given a financial reward, including money for his education, as a thanks.",TECH,https://www.huffpost.com/entry/facetime-bug-reward_n_5c5e91e7e4b0910c63f0ab33,Amy Russo,Apple,data_2019.json
2019-02-07,Apple Cracks Down On Apps That Quietly Record Users' Screen Time,"The decision follows a number of major companies using so-called ""session replay"" to record users' activity.",TECH,https://www.huffpost.com/entry/apple-apps-record-user-activity_n_5c5c3823e4b00187b558e8dc,Nina Golgowski,Apple,data_2019.json
2019-02-02,Apple Delays FaceTime Update After Eavesdropping Bug Fiasco,Apple will reportedly issue the software update next week,TECH,https://www.huffpost.com/entry/apple-facetime-bug-update_n_5c556814e4b09293b20472b9,Amy Russo,Apple,data_2019.json
2019-01-29,FaceTime Users Urged To Disable App Over Eavesdropping Bug,Apple has announced plans to make a software update available this week to solve the issue.,TECH,https://www.huffpost.com/entry/facetime-bug-iphone_n_5c4fe054e4b0d9f9be687913,Amy Russo,Apple,data_2019.json
2021-11-18,"Under Pressure, Apple Will Allow Self-Repairs To iPhones, Macs",The company has long prohibited users to repair their own devices. The shift reflects a strengthening “right to repair” movement.,TECH,https://www.huffpost.com/entry/apple-self-repair-iphone-mac_n_61959749e4b044a1cc01e614,"Matt O'Brien, AP",Apple,data_2021.json
